workload,n,noise,seed,mode,cycles_to_thresh,final_fidelity
W6_6q,6,MIX_kick_std,18376011625883284327,SINGLE_BLOCK,9,0.8826231472779201
W6_6q,6,MIX_kick_std,18376011625883284327,PAIR_BLOCK,13,0.8965515878736202
W6_6q,6,MIX_kick_std,9877395034972046107,OFF,9,0.8853906847313324
W6_6q,6,MIX_kick_std,9877395034972046107,SINGLE_BLOCK,8,0.8969377893562401
W6_6q,6,MIX_kick_std,9877395034972046107,PAIR_BLOCK,9,0.8763828707712676
W6_6q,6,MIX_kick_std,16366762136133361768,OFF,9,0.8973840184516262
W6_6q,6,MIX_kick_std,16366762136133361768,SINGLE_BLOCK,10,0.8864551191954748
W6_6q,6,MIX_kick_std,16366762136133361768,PAIR_BLOCK,13,0.8712024705425061
W6_6q,6,MIX_kick_std,17794951919631458343,OFF,11,0.8920460710266896
W6_6q,6,MIX_kick_std,17794951919631458343,SINGLE_BLOCK,12,0.8545550814929359
W6_6q,6,MIX_kick_std,17794951919631458343,PAIR_BLOCK,14,0.8427604929291558
W6_6q,6,MIX_kick_std,11105684563243120956,OFF,7,0.8893192687700835
W6_6q,6,MIX_kick_std,11105684563243120956,SINGLE_BLOCK,8,0.8987896784086091
W6_6q,6,MIX_kick_std,11105684563243120956,PAIR_BLOCK,10,0.2754454971648022
W6_6q,6,MIX_kick_std,7626200846307249200,OFF,5,0.8625420673911046
W6_6q,6,MIX_kick_std,7626200846307249200,SINGLE_BLOCK,10,0.8921267303013315
W6_6q,6,MIX_kick_std,7626200846307249200,PAIR_BLOCK,11,0.8649254600411792
W6_6q,6,MIX_kick_std,12545823730255562406,OFF,8,0.8796896806439249
W6_6q,6,MIX_kick_std,12545823730255562406,SINGLE_BLOCK,10,0.8911334931514864
W6_6q,6,MIX_kick_std,12545823730255562406,PAIR_BLOCK,14,0.025745793617758955
W6_6q,6,MIX_kick_std,15681340806107330922,OFF,6,0.8989009483408382
W6_6q,6,MIX_kick_std,15681340806107330922,SINGLE_BLOCK,10,0.895983992434033
W6_6q,6,MIX_kick_std,15681340806107330922,PAIR_BLOCK,12,0.20421403840628405
W6_6q,6,MIX_kick_std,8740444272463140573,OFF,8,0.8511009724100941
W6_6q,6,MIX_kick_std,8740444272463140573,SINGLE_BLOCK,9,0.887141737733168
W6_6q,6,MIX_kick_std,8740444272463140573,PAIR_BLOCK,12,0.8311778100501956
W6_6q,6,MIX_kick_std,1107982276148433736,OFF,4,0.8954934445321682
W6_6q,6,MIX_kick_std,1107982276148433736,SINGLE_BLOCK,5,0.8706818295145533
W6_6q,6,MIX_kick_std,1107982276148433736,PAIR_BLOCK,16,0.0010236713847674732
W6_6q,6,MIX_kick_std,1462230013316180641,OFF,10,0.8838203490069125
W6_6q,6,MIX_kick_std,1462230013316180641,SINGLE_BLOCK,11,0.8874810561130021
W6_6q,6,MIX_kick_std,1462230013316180641,PAIR_BLOCK,14,0.7299895025400657
W6_6q,6,MIX_kick_std,10281407247644603590,OFF,4,0.7873388683559307
W6_6q,6,MIX_kick_std,10281407247644603590,SINGLE_BLOCK,4,0.8223078956854211
W6_6q,6,MIX_kick_std,10281407247644603590,PAIR_BLOCK,16,0.10535555104269693
W6_6q,6,MIX_kick_std,12355266267284443346,OFF,11,0.8854979032257723
W6_6q,6,MIX_kick_std,12355266267284443346,SINGLE_BLOCK,12,0.8620070927623592
W6_6q,6,MIX_kick_std,12355266267284443346,PAIR_BLOCK,14,0.8004145547185096
W6_6q,6,MIX_kick_std,546890017315397423,OFF,8,0.8931644847870857
W6_6q,6,MIX_kick_std,546890017315397423,SINGLE_BLOCK,13,0.8651401421506553
W6_6q,6,MIX_kick_std,546890017315397423,PAIR_BLOCK,14,0.09444085182712751
W6_6q,6,MIX_kick_std,9540962175261441404,OFF,7,0.891917701054972
W6_6q,6,MIX_kick_std,9540962175261441404,SINGLE_BLOCK,12,0.8783548630196385
W6_6q,6,MIX_kick_std,9540962175261441404,PAIR_BLOCK,16,0.01568901736001671
W6_6q,6,MIX_kick_std,14279866187320638032,OFF,7,0.8965317112297347
W6_6q,6,MIX_kick_std,14279866187320638032,SINGLE_BLOCK,8,0.8585760072942037
W6_6q,6,MIX_kick_std,14279866187320638032,PAIR_BLOCK,12,0.8627357030082597
W6_6q,6,MIX_kick_std,3544439630022119840,OFF,11,0.8775679119303952
W6_6q,6,MIX_kick_std,3544439630022119840,SINGLE_BLOCK,12,0.8356932135027266
W6_6q,6,MIX_kick_std,3544439630022119840,PAIR_BLOCK,14,0.8412662201240775
W6_6q,6,MIX_kick_std,17971954692694143950,OFF,11,0.059186492846885666
W6_6q,6,MIX_kick_std,17971954692694143950,SINGLE_BLOCK,11,0.05937953833894302
W6_6q,6,MIX_kick_std,17971954692694143950,PAIR_BLOCK,11,0.055776444491935466
W6_6q,6,MIX_kick_std,398864788308257007,OFF,7,0.8881317420617133
W6_6q,6,MIX_kick_std,398864788308257007,SINGLE_BLOCK,12,0.8832181054098025
W6_6q,6,MIX_kick_std,398864788308257007,PAIR_BLOCK,12,0.8964651345605316
W6_6q,6,MIX_kick_std,7703771788303387480,OFF,4,0.7997590139996802
W6_6q,6,MIX_kick_std,7703771788303387480,SINGLE_BLOCK,4,0.7886656705133961
W6_6q,6,MIX_kick_std,7703771788303387480,PAIR_BLOCK,14,0.3452370180967801
W6_6q,6,MIX_kick_std,8097801401776802893,OFF,3,0.7727860857807879
W6_6q,6,MIX_kick_std,8097801401776802893,SINGLE_BLOCK,3,0.7794546221431146
W6_6q,6,MIX_kick_std,8097801401776802893,PAIR_BLOCK,3,0.7883056020025277
W6_6q,6,MIX_kick_std,15217062527004542881,OFF,8,0.8607685416558818
W6_6q,6,MIX_kick_std,15217062527004542881,SINGLE_BLOCK,8,0.8667948499253634
W6_6q,6,MIX_kick_std,15217062527004542881,PAIR_BLOCK,12,0.049016157948732805
W6_6q,6,MIX_kick_std,10175420375117276931,OFF,8,0.8978294997352573
W6_6q,6,MIX_kick_std,10175420375117276931,SINGLE_BLOCK,12,0.8889513720316055
W6_6q,6,MIX_kick_std,10175420375117276931,PAIR_BLOCK,16,0.08457737704445703
W6_6q,6,MIX_kick_std,15426466875266893573,OFF,7,0.8958197431569938
W6_6q,6,MIX_kick_std,15426466875266893573,SINGLE_BLOCK,13,0.8899221385925669
W6_6q,6,MIX_kick_std,15426466875266893573,PAIR_BLOCK,15,0.8651525665657906
W6_6q,6,MIX_kick_std,16697267487600633044,OFF,8,0.8804814600951067
W6_6q,6,MIX_kick_std,16697267487600633044,SINGLE_BLOCK,12,0.8957860282676168
W6_6q,6,MIX_kick_std,16697267487600633044,PAIR_BLOCK,14,0.043117939621357
W6_6q,6,MIX_kick_std,159800869206419492,OFF,7,0.8834924765242005
W6_6q,6,MIX_kick_std,159800869206419492,SINGLE_BLOCK,7,0.8801326008589989
W6_6q,6,MIX_kick_std,159800869206419492,PAIR_BLOCK,14,0.5599341837100568
W6_6q,6,MIX_kick_std,2366009911066430885,OFF,9,0.867511444059985
W6_6q,6,MIX_kick_std,2366009911066430885,SINGLE_BLOCK,9,0.8772552553143343
W6_6q,6,MIX_kick_std,2366009911066430885,PAIR_BLOCK,14,0.8377582701373647
W6_6q,6,MIX_kick_std,3960677781839851573,OFF,6,0.5610649454757625
W6_6q,6,MIX_kick_std,3960677781839851573,SINGLE_BLOCK,6,0.5805750595403097
W6_6q,6,MIX_kick_std,3960677781839851573,PAIR_BLOCK,6,0.8945183637047927
W6_6q,6,MIX_kick_std,10002062250300385477,OFF,15,0.8740429532937999
W6_6q,6,MIX_kick_std,10002062250300385477,SINGLE_BLOCK,13,0.8859987686880864
W6_6q,6,MIX_kick_std,10002062250300385477,PAIR_BLOCK,13,0.8939088329603951
W6_6q,6,MIX_kick_std,9213907275563297927,OFF,8,0.8941463077842177
W6_6q,6,MIX_kick_std,9213907275563297927,SINGLE_BLOCK,10,0.8941289808505244
W6_6q,6,MIX_kick_std,9213907275563297927,PAIR_BLOCK,10,0.8951130481197913
W6_6q,6,MIX_kick_std,12570246308764912368,OFF,7,0.8922284217712658
W6_6q,6,MIX_kick_std,12570246308764912368,SINGLE_BLOCK,7,0.8989838669742902
W6_6q,6,MIX_kick_std,12570246308764912368,PAIR_BLOCK,14,0.8533922899471041
W6_6q,6,MIX_kick_std,2373136579601915658,OFF,9,0.8701793555421314
W6_6q,6,MIX_kick_std,2373136579601915658,SINGLE_BLOCK,9,0.8887744565030395
W6_6q,6,MIX_kick_std,2373136579601915658,PAIR_BLOCK,15,0.8951594611261845
W6_6q,6,MIX_kick_std,3116782449121779850,OFF,14,0.8936042612615139
W6_6q,6,MIX_kick_std,3116782449121779850,SINGLE_BLOCK,12,0.3304386750799874
W6_6q,6,MIX_kick_std,3116782449121779850,PAIR_BLOCK,12,0.060992120886815604
W6_6q,6,MIX_kick_std,6202385157387379794,OFF,9,0.8757928118766996
W6_6q,6,MIX_kick_std,6202385157387379794,SINGLE_BLOCK,9,0.8851760730036816
W6_6q,6,MIX_kick_std,6202385157387379794,PAIR_BLOCK,14,0.6992906127151814
W6_6q,6,MIX_kick_std,14558615553131720923,OFF,16,0.888636770357367
W6_6q,6,MIX_kick_std,14558615553131720923,SINGLE_BLOCK,12,0.890570300735977
W6_6q,6,MIX_kick_std,14558615553131720923,PAIR_BLOCK,12,0.7986752210281844
W6_6q,6,MIX_kick_std,5280117196138248370,OFF,6,0.8789248162266862
W6_6q,6,MIX_kick_std,5280117196138248370,SINGLE_BLOCK,6,0.8977362780549106
W6_6q,6,MIX_kick_std,5280117196138248370,PAIR_BLOCK,12,0.5128017773067741
W6_6q,6,MIX_kick_std,13574290480889969495,OFF,9,0.8552839341931477
W6_6q,6,MIX_kick_std,13574290480889969495,SINGLE_BLOCK,9,0.8753251676968212
W6_6q,6,MIX_kick_std,13574290480889969495,PAIR_BLOCK,14,0.8756424495714349
W6_6q,6,MIX_kick_std,15933027284109794209,OFF,8,0.8708563099394191
W6_6q,6,MIX_kick_std,15933027284109794209,SINGLE_BLOCK,9,0.8985848097651954
W6_6q,6,MIX_kick_std,15933027284109794209,PAIR_BLOCK,16,0.8985263741082409
W6_6q,6,MIX_kick_std,5644819938811831637,OFF,13,0.8787709555674117
W6_6q,6,MIX_kick_std,5644819938811831637,SINGLE_BLOCK,14,0.7138659287172368
W6_6q,6,MIX_kick_std,5644819938811831637,PAIR_BLOCK,12,0.7075364967877363
W6_6q,6,MIX_kick_std,8529334334060420507,OFF,8,0.8447474704430193
W6_6q,6,MIX_kick_std,8529334334060420507,SINGLE_BLOCK,8,0.8664223412350913
W6_6q,6,MIX_kick_std,8529334334060420507,PAIR_BLOCK,11,0.8924757392240145
W6_6q,6,MIX_kick_std,7233986183356371461,OFF,5,0.6875171519681623
W6_6q,6,MIX_kick_std,7233986183356371461,SINGLE_BLOCK,5,0.6495553328785434
W6_6q,6,MIX_kick_std,7233986183356371461,PAIR_BLOCK,5,0.6873526930632791
W12_12q,12,Z_kick_mid,18338532153637842096,OFF,3,0.8962835357575258
W12_12q,12,Z_kick_mid,18338532153637842096,SINGLE_BLOCK,5,0.8541359598497725
W12_12q,12,Z_kick_mid,18338532153637842096,PAIR_BLOCK,11,0.8777581059288988
W12_12q,12,Z_kick_mid,14307055606650074465,OFF,3,0.8972347224558719
W12_12q,12,Z_kick_mid,14307055606650074465,SINGLE_BLOCK,3,0.8814398328675661
W12_12q,12,Z_kick_mid,14307055606650074465,PAIR_BLOCK,12,0.8012467420101836
W12_12q,12,Z_kick_mid,3218395412522283285,OFF,6,0.829066422972748
W12_12q,12,Z_kick_mid,3218395412522283285,SINGLE_BLOCK,6,0.8325504904015042
W12_12q,12,Z_kick_mid,3218395412522283285,PAIR_BLOCK,9,0.8601597315211738
W12_12q,12,Z_kick_mid,1448930418990886551,OFF,4,0.8300118923644989
W12_12q,12,Z_kick_mid,1448930418990886551,SINGLE_BLOCK,4,0.8762734397246472
W12_12q,12,Z_kick_mid,1448930418990886551,PAIR_BLOCK,13,0.8764232409657094
W12_12q,12,Z_kick_mid,15448103662580708186,OFF,3,0.8744554032671582
W12_12q,12,Z_kick_mid,15448103662580708186,SINGLE_BLOCK,3,0.8813782264658616
W12_12q,12,Z_kick_mid,15448103662580708186,PAIR_BLOCK,14,0.47092957749742287
W12_12q,12,Z_kick_mid,13148435791746823200,OFF,4,0.8554405558391179
W12_12q,12,Z_kick_mid,13148435791746823200,SINGLE_BLOCK,4,0.8708361242268339
W12_12q,12,Z_kick_mid,13148435791746823200,PAIR_BLOCK,14,0.2986622162193815
W12_12q,12,Z_kick_mid,8534040870851822795,OFF,3,0.8700020950952121
W12_12q,12,Z_kick_mid,8534040870851822795,SINGLE_BLOCK,3,0.8642761494164801
W12_12q,12,Z_kick_mid,8534040870851822795,PAIR_BLOCK,13,0.8923447866340496
W12_12q,12,Z_kick_mid,1437064953133405515,OFF,2,0.8987710874149597
W12_12q,12,Z_kick_mid,1437064953133405515,SINGLE_BLOCK,3,0.8648508057351172
W12_12q,12,Z_kick_mid,1437064953133405515,PAIR_BLOCK,13,0.8704671054848123
W12_12q,12,Z_kick_mid,13592298731428038959,OFF,8,0.8649008483467214
W12_12q,12,Z_kick_mid,13592298731428038959,SINGLE_BLOCK,11,0.8243253130217882
W12_12q,12,Z_kick_mid,13592298731428038959,PAIR_BLOCK,11,0.8036939185255634
W12_12q,12,Z_kick_mid,3116492817124689065,OFF,4,0.8507540400515569
W12_12q,12,Z_kick_mid,3116492817124689065,SINGLE_BLOCK,5,0.7579611824168674
W12_12q,12,Z_kick_mid,3116492817124689065,PAIR_BLOCK,5,0.8882701295015342
W12_12q,12,Z_kick_mid,5844401091891905989,OFF,2,0.8855862903602535
W12_12q,12,Z_kick_mid,5844401091891905989,SINGLE_BLOCK,3,0.898672442177494
W12_12q,12,Z_kick_mid,5844401091891905989,PAIR_BLOCK,14,0.0003806317532304804
W12_12q,12,Z_kick_mid,592582213049345415,OFF,2,0.8233805242705379
W12_12q,12,Z_kick_mid,592582213049345415,SINGLE_BLOCK,2,0.8613450899460502
W12_12q,12,Z_kick_mid,592582213049345415,PAIR_BLOCK,13,0.8807789262582132
W12_12q,12,Z_kick_mid,10616724023230151144,OFF,2,0.8929973597862225
W12_12q,12,Z_kick_mid,10616724023230151144,SINGLE_BLOCK,3,0.8618573150494451
W12_12q,12,Z_kick_mid,10616724023230151144,PAIR_BLOCK,12,0.8664855607191678
W12_12q,12,Z_kick_mid,737364507675789261,OFF,4,0.8471692093493567
W12_12q,12,Z_kick_mid,737364507675789261,SINGLE_BLOCK,4,0.8690254793283243
W12_12q,12,Z_kick_mid,737364507675789261,PAIR_BLOCK,13,0.8695097869010759
W12_12q,12,Z_kick_mid,16200012748260796165,OFF,4,0.8560984139221257
W12_12q,12,Z_kick_mid,16200012748260796165,SINGLE_BLOCK,4,0.8934005198875284
W12_12q,12,Z_kick_mid,16200012748260796165,PAIR_BLOCK,9,0.886987964933467
W12_12q,12,Z_kick_mid,11571818130098682875,OFF,3,0.7601675545892495
W12_12q,12,Z_kick_mid,11571818130098682875,SINGLE_BLOCK,3,0.8222291844453086
W12_12q,12,Z_kick_mid,11571818130098682875,PAIR_BLOCK,3,0.8665302400219117
W12_12q,12,Z_kick_mid,11059624656116204398,OFF,3,0.865921252588833
W12_12q,12,Z_kick_mid,11059624656116204398,SINGLE_BLOCK,5,0.877037766571099
W12_12q,12,Z_kick_mid,11059624656116204398,PAIR_BLOCK,9,0.8812284065250855
W12_12q,12,Z_kick_mid,15133268358830502377,OFF,4,0.8637290045918076
W12_12q,12,Z_kick_mid,15133268358830502377,SINGLE_BLOCK,6,0.8942987148631039
W12_12q,12,Z_kick_mid,15133268358830502377,PAIR_BLOCK,12,0.8283677678217453
W12_12q,12,Z_kick_mid,10808963687340039621,OFF,2,0.8911358599156404
W12_12q,12,Z_kick_mid,10808963687340039621,SINGLE_BLOCK,3,0.8670988474148826
W12_12q,12,Z_kick_mid,10808963687340039621,PAIR_BLOCK,11,0.868016732245458
W12_12q,12,Z_kick_mid,3267567069028850734,OFF,3,0.8057771877688786
W12_12q,12,Z_kick_mid,3267567069028850734,SINGLE_BLOCK,5,0.8770253542231445
W12_12q,12,Z_kick_mid,3267567069028850734,PAIR_BLOCK,14,0.6869374260275336
W12_12q,12,Z_kick_mid,18081796039093513279,OFF,3,0.8978500861706911
W12_12q,12,Z_kick_mid,18081796039093513279,SINGLE_BLOCK,5,0.8693931324486942
W12_12q,12,Z_kick_mid,18081796039093513279,PAIR_BLOCK,12,0.8873376521843367
W12_12q,12,Z_kick_mid,9788374725837751420,OFF,2,0.8541984520616471
W12_12q,12,Z_kick_mid,9788374725837751420,SINGLE_BLOCK,2,0.8770370956991556
W12_12q,12,Z_kick_mid,9788374725837751420,PAIR_BLOCK,13,0.8943213153456934
W12_12q,12,Z_kick_mid,6856104042854909791,OFF,3,0.8258391984353544
W12_12q,12,Z_kick_mid,6856104042854909791,SINGLE_BLOCK,3,0.8832376045353194
W12_12q,12,Z_kick_mid,6856104042854909791,PAIR_BLOCK,14,0.492005447644079
W12_12q,12,Z_kick_mid,12039307454430948308,OFF,3,0.8754723819601818
W12_12q,12,Z_kick_mid,12039307454430948308,SINGLE_BLOCK,3,0.8944669575841026
W12_12q,12,Z_kick_mid,12039307454430948308,PAIR_BLOCK,13,0.8810786534756468
W12_12q,12,Z_kick_mid,6024404883838289605,OFF,5,0.7466256110791919
W12_12q,12,Z_kick_mid,6024404883838289605,SINGLE_BLOCK,5,0.814832854538035
W12_12q,12,Z_kick_mid,6024404883838289605,PAIR_BLOCK,14,0.5118860328629519
W12_12q,12,Z_kick_mid,8015158787531511283,OFF,2,0.8926844037023244
W12_12q,12,Z_kick_mid,8015158787531511283,SINGLE_BLOCK,5,0.8746621156783275
W12_12q,12,Z_kick_mid,8015158787531511283,PAIR_BLOCK,14,0.7952565671191357
W12_12q,12,Z_kick_mid,9922104173616681467,OFF,5,0.8799125955629405
W12_12q,12,Z_kick_mid,9922104173616681467,SINGLE_BLOCK,5,0.8723212296083019
W12_12q,12,Z_kick_mid,9922104173616681467,PAIR_BLOCK,14,0.14529220739391827
W12_12q,12,Z_kick_mid,3735909352703734165,OFF,3,0.8499099337780697
W12_12q,12,Z_kick_mid,3735909352703734165,SINGLE_BLOCK,3,0.871595195284929
W12_12q,12,Z_kick_mid,3735909352703734165,PAIR_BLOCK,12,0.8785425911074489
W12_12q,12,Z_kick_mid,4066407972200538391,OFF,5,0.8638587520210803
W12_12q,12,Z_kick_mid,4066407972200538391,SINGLE_BLOCK,7,0.8996299545294267
W12_12q,12,Z_kick_mid,4066407972200538391,PAIR_BLOCK,14,0.41940168484265916
W12_12q,12,Z_kick_mid,8863467947124778225,OFF,5,0.8957551547906466
W12_12q,12,Z_kick_mid,8863467947124778225,SINGLE_BLOCK,7,0.8388792398899831
W12_12q,12,Z_kick_mid,8863467947124778225,PAIR_BLOCK,13,0.8923763675081132
W12_12q,12,Z_kick_mid,1836665318984477140,OFF,4,0.8884142774000409
W12_12q,12,Z_kick_mid,1836665318984477140,SINGLE_BLOCK,4,0.892098805039529
W12_12q,12,Z_kick_mid,1836665318984477140,PAIR_BLOCK,12,0.884306890435436
W12_12q,12,Z_kick_mid,8499170511849230762,OFF,5,0.8393503046137049
W12_12q,12,Z_kick_mid,8499170511849230762,SINGLE_BLOCK,5,0.8551250987694307
W12_12q,12,Z_kick_mid,8499170511849230762,PAIR_BLOCK,12,0.783911692631654
W12_12q,12,Z_kick_mid,4446882987050417723,OFF,3,0.8739254877550994
W12_12q,12,Z_kick_mid,4446882987050417723,SINGLE_BLOCK,3,0.889988493213553
W12_12q,12,Z_kick_mid,4446882987050417723,PAIR_BLOCK,12,0.805180133889436
W12_12q,12,Z_kick_mid,13890237585912388858,OFF,4,0.851490776590241
W12_12q,12,Z_kick_mid,13890237585912388858,SINGLE_BLOCK,4,0.8814578561684112
W12_12q,12,Z_kick_mid,13890237585912388858,PAIR_BLOCK,12,0.8731869728913779
W12_12q,12,Z_kick_mid,2043399979457829384,OFF,4,0.8595958842316089
W12_12q,12,Z_kick_mid,2043399979457829384,SINGLE_BLOCK,5,0.8762472093559786
W12_12q,12,Z_kick_mid,2043399979457829384,PAIR_BLOCK,12,0.811063502622028
W12_12q,12,Z_kick_mid,5765979403546835529,OFF,2,0.8899924858001121
W12_12q,12,Z_kick_mid,5765979403546835529,SINGLE_BLOCK,3,0.8212746480061406
W12_12q,12,Z_kick_mid,5765979403546835529,PAIR_BLOCK,12,0.820613815218859
W12_12q,12,Z_kick_mid,9583050703538469780,OFF,5,0.8639717874840274
W12_12q,12,Z_kick_mid,9583050703538469780,SINGLE_BLOCK,5,0.8486335124691851
W12_12q,12,Z_kick_mid,9583050703538469780,PAIR_BLOCK,14,0.38438726283826535
W12_12q,12,Z_kick_mid,8608544825731277020,OFF,3,0.8826520597089076
W12_12q,12,Z_kick_mid,8608544825731277020,SINGLE_BLOCK,5,0.8345665938547784
W12_12q,12,Z_kick_mid,8608544825731277020,PAIR_BLOCK,12,0.8537589289665721
W12_12q,12,Z_kick_mid,9968642731773816155,OFF,6,0.8350041955174186
W12_12q,12,Z_kick_mid,9968642731773816155,SINGLE_BLOCK,8,0.7827622075442274
W12_12q,12,Z_kick_mid,9968642731773816155,PAIR_BLOCK,14,0.449838730082383
W12_12q,12,Z_kick_mid,18376011625883284327,OFF,2,0.8871218478537918
W12_12q,12,Z_kick_mid,18376011625883284327,SINGLE_BLOCK,5,0.8363903682073688
W12_12q,12,Z_kick_mid,18376011625883284327,PAIR_BLOCK,11,0.8848485196886002
W12_12q,12,Z_kick_mid,9877395034972046107,OFF,3,0.84197841521745
W12_12q,12,Z_kick_mid,9877395034972046107,SINGLE_BLOCK,7,0.8011130431967733
W12_12q,12,Z_kick_mid,9877395034972046107,PAIR_BLOCK,7,0.8863869695363599
W12_12q,12,Z_kick_mid,16366762136133361768,OFF,2,0.8854777538773745
W12_12q,12,Z_kick_mid,16366762136133361768,SINGLE_BLOCK,7,0.8552932549859571
W12_12q,12,Z_kick_mid,16366762136133361768,PAIR_BLOCK,12,0.8580608259226518
W12_12q,12,Z_kick_mid,17794951919631458343,OFF,2,0.8016867777330984
W12_12q,12,Z_kick_mid,17794951919631458343,SINGLE_BLOCK,2,0.8298484663081299
W12_12q,12,Z_kick_mid,17794951919631458343,PAIR_BLOCK,12,0.8862421643676996
W12_12q,12,Z_kick_mid,11105684563243120956,OFF,3,0.8980496275122617
W12_12q,12,Z_kick_mid,11105684563243120956,SINGLE_BLOCK,4,0.8969350516545377
W12_12q,12,Z_kick_mid,11105684563243120956,PAIR_BLOCK,13,0.8708907095656264
W12_12q,12,Z_kick_mid,7626200846307249200,OFF,2,0.8317406237408302
W12_12q,12,Z_kick_mid,7626200846307249200,SINGLE_BLOCK,2,0.8344968895231609
W12_12q,12,Z_kick_mid,7626200846307249200,PAIR_BLOCK,12,0.875848132920877
W12_12q,12,Z_kick_mid,12545823730255562406,OFF,4,0.8099415343369811
W12_12q,12,Z_kick_mid,12545823730255562406,SINGLE_BLOCK,4,0.892148358130631
W12_12q,12,Z_kick_mid,12545823730255562406,PAIR_BLOCK,13,0.867369771015972
W12_12q,12,Z_kick_mid,15681340806107330922,OFF,3,0.8568948134368657
W12_12q,12,Z_kick_mid,15681340806107330922,SINGLE_BLOCK,3,0.8566563987670952
W12_12q,12,Z_kick_mid,15681340806107330922,PAIR_BLOCK,12,0.5950216431554846
W12_12q,12,Z_kick_mid,8740444272463140573,OFF,3,0.8700075294313184
W12_12q,12,Z_kick_mid,8740444272463140573,SINGLE_BLOCK,3,0.8918982690723999
W12_12q,12,Z_kick_mid,8740444272463140573,PAIR_BLOCK,11,0.8725872188295689
W12_12q,12,Z_kick_mid,1107982276148433736,OFF,2,0.8773498118985898
W12_12q,12,Z_kick_mid,1107982276148433736,SINGLE_BLOCK,3,0.8391293122740437
W12_12q,12,Z_kick_mid,1107982276148433736,PAIR_BLOCK,11,0.8870275594425135
W12_12q,12,Z_kick_mid,1462230013316180641,OFF,3,0.8881473792180765
W12_12q,12,Z_kick_mid,1462230013316180641,SINGLE_BLOCK,4,0.8769637770390537
W12_12q,12,Z_kick_mid,1462230013316180641,PAIR_BLOCK,13,0.859951187049854
W12_12q,12,Z_kick_mid,10281407247644603590,OFF,4,0.8923900336336226
W12_12q,12,Z_kick_mid,10281407247644603590,SINGLE_BLOCK,5,0.8402251772372559
W12_12q,12,Z_kick_mid,10281407247644603590,PAIR_BLOCK,14,0.1949633932368367
W12_12q,12,Z_kick_mid,12355266267284443346,OFF,2,0.8197590233043442
W12_12q,12,Z_kick_mid,12355266267284443346,SINGLE_BLOCK,2,0.8499334600294275
W12_12q,12,Z_kick_mid,12355266267284443346,PAIR_BLOCK,14,0.4779697826835695
W12_12q,12,Z_kick_mid,546890017315397423,OFF,4,0.8218215232656401
W12_12q,12,Z_kick_mid,546890017315397423,SINGLE_BLOCK,3,0.8978644115256754
W12_12q,12,Z_kick_mid,546890017315397423,PAIR_BLOCK,13,0.8765748293954532
W12_12q,12,Z_kick_mid,9540962175261441404,OFF,1,0.8937796746629179
W12_12q,12,Z_kick_mid,9540962175261441404,SINGLE_BLOCK,1,0.8937796746629179
W12_12q,12,Z_kick_mid,9540962175261441404,PAIR_BLOCK,1,0.8937796746629179
W12_12q,12,Z_kick_mid,14279866187320638032,OFF,3,0.8556840257908619
W12_12q,12,Z_kick_mid,14279866187320638032,SINGLE_BLOCK,3,0.8578830747279945
W12_12q,12,Z_kick_mid,14279866187320638032,PAIR_BLOCK,14,0.5519073377216136
W12_12q,12,Z_kick_mid,3544439630022119840,OFF,3,0.8758120277409522
W12_12q,12,Z_kick_mid,3544439630022119840,SINGLE_BLOCK,3,0.8801823140281528
W12_12q,12,Z_kick_mid,3544439630022119840,PAIR_BLOCK,12,0.8729429507682249
W12_12q,12,Z_kick_mid,17971954692694143950,OFF,2,0.8949723670693109
W12_12q,12,Z_kick_mid,17971954692694143950,SINGLE_BLOCK,5,0.8761409778088912
W12_12q,12,Z_kick_mid,17971954692694143950,PAIR_BLOCK,12,0.8648749565605635
W12_12q,12,Z_kick_mid,398864788308257007,OFF,2,0.8610007611920535
W12_12q,12,Z_kick_mid,398864788308257007,SINGLE_BLOCK,5,0.8938185503122894
W12_12q,12,Z_kick_mid,398864788308257007,PAIR_BLOCK,3,0.8932999311129296
W12_12q,12,Z_kick_mid,7703771788303387480,OFF,3,0.8973931075839159
W12_12q,12,Z_kick_mid,7703771788303387480,SINGLE_BLOCK,4,0.8228501854500907
W12_12q,12,Z_kick_mid,7703771788303387480,PAIR_BLOCK,12,0.8966338301327101
W12_12q,12,Z_kick_mid,8097801401776802893,OFF,6,0.8877308512754458
W12_12q,12,Z_kick_mid,8097801401776802893,SINGLE_BLOCK,7,0.8690326866540187
W12_12q,12,Z_kick_mid,8097801401776802893,PAIR_BLOCK,12,0.8901395875546316
W12_12q,12,Z_kick_mid,15217062527004542881,OFF,2,0.8779352017217398
W12_12q,12,Z_kick_mid,15217062527004542881,SINGLE_BLOCK,5,0.8791319005157572
W12_12q,12,Z_kick_mid,15217062527004542881,PAIR_BLOCK,12,0.8911867879207817
W12_12q,12,Z_kick_mid,10175420375117276931,OFF,3,0.8628558288947223
W12_12q,12,Z_kick_mid,10175420375117276931,SINGLE_BLOCK,4,0.8877421135813416
W12_12q,12,Z_kick_mid,10175420375117276931,PAIR_BLOCK,11,0.8849975417879848
W12_12q,12,Z_kick_mid,15426466875266893573,OFF,2,0.881961935578625
W12_12q,12,Z_kick_mid,15426466875266893573,SINGLE_BLOCK,2,0.8868786974564933
W12_12q,12,Z_kick_mid,15426466875266893573,PAIR_BLOCK,12,0.8333243149664756
